query_id,doc_id,rank,semantic_score,bm25_score,title_overlap,category_match,chunk_position,doc_length,relevance_score,label
52,doc_062_chunk_006,6,0.67928147315979,0.6313598269482412,0.3333333333333333,0.0,0.16666666666666666,0.952,0.07,0
49,doc_054_chunk_015,22,0.45527929067611694,0.6594808317868611,0.4,1.0,0.06666666666666667,0.904,0.14285714285714285,0
56,doc_062_chunk_017,0,0.6558958292007446,1.0,0.15384615384615385,0.0,0.058823529411764705,1.0,0.4878048780487805,1
84,doc_063_chunk_054,9,0.1102144867181778,0.21438623906788415,0.0,0.0,0.018518518518518517,0.848,0.0,0
37,doc_063_chunk_042,16,0.5362299680709839,0.2632602148393785,0.0,0.0,0.023809523809523808,1.0,0.35714285714285715,1
13,doc_061_chunk_016,9,0.47423046827316284,0.4694296257995628,0.0,0.0,0.0625,1.0,0.4444444444444444,1
18,doc_064_chunk_033,5,0.48131322860717773,0.3562110733891427,0.0,0.0,0.030303030303030304,1.0,0.35714285714285715,1
76,doc_069_chunk_002,0,0.4398924708366394,1.0,0.0,0.0,0.5,0.908,0.6666666666666666,1
63,doc_067_chunk_004,8,0.1909981071949005,0.3402636318497003,0.5,0.0,0.25,0.992,0.375,1
89,doc_048_chunk_020,19,0.3982510566711426,0.6179947686033819,0.6,1.0,0.05,0.896,0.6666666666666666,1
98,doc_048_chunk_010,0,0.6956659555435181,1.0,0.14285714285714285,1.0,0.1,0.846,0.8,1
89,doc_048_chunk_003,23,0.42083436250686646,0.6035623767952689,0.6,1.0,0.3333333333333333,0.962,0.6666666666666666,1
37,doc_063_chunk_051,2,0.8290131688117981,0.41793937714050594,0.0,0.0,0.0196078431372549,0.89,0.6428571428571429,1
95,doc_055_chunk_021,5,0.5331447720527649,0.6417899485767586,0.06666666666666667,0.0,0.047619047619047616,0.716,0.2,0
79,doc_062_chunk_017,5,0.3937874436378479,0.32488627993977076,0.0,0.0,0.058823529411764705,1.0,0.1,0
29,doc_066_chunk_027,8,0.7292802333831787,0.2243966485016539,0.0,0.0,0.037037037037037035,0.596,0.25,0
105,doc_064_chunk_014,4,0.36847513914108276,0.8912752406027545,0.1,0.0,0.07142857142857142,0.774,0.1111111111111111,0
106,doc_048_chunk_002,1,0.5375595688819885,0.6049547515867233,0.14285714285714285,1.0,0.5,0.63,0.0,0
14,doc_064_chunk_019,3,0.8204097747802734,0.7022052268539426,0.0,0.0,0.05263157894736842,1.0,0.23943661971830985,0
40,doc_050_chunk_002,7,0.3946506679058075,0.3841936219307394,0.125,0.0,0.5,0.998,0.0,0
64,doc_051_chunk_022,6,0.5193990468978882,0.385539847032189,0.18181818181818182,0.0,0.045454545454545456,0.87,0.4,1
78,doc_069_chunk_003,10,0.5723171830177307,0.0,0.0,0.0,0.3333333333333333,0.656,0.8888888888888888,1
17,doc_063_chunk_028,5,0.7264060378074646,0.2994706026640051,0.0,0.0,0.03571428571428571,1.0,0.18181818181818182,0
106,doc_063_chunk_018,24,0.3715749680995941,0.3214061486104744,0.0,0.0,0.05555555555555555,1.0,0.06666666666666667,0
106,doc_048_chunk_020,0,0.7639569044113159,1.0,0.14285714285714285,1.0,0.05,0.896,0.8,1
75,doc_062_chunk_009,6,0.2917900085449219,0.3558804743969996,0.3,0.0,0.1111111111111111,0.296,0.0,0
47,doc_048_chunk_002,10,0.46140915155410767,0.6385221416614928,0.2,1.0,0.5,0.63,0.875,1
36,doc_063_chunk_010,1,0.6839524507522583,0.7457874168318357,0.0,0.0,0.1,1.0,0.17391304347826086,0
105,doc_062_chunk_006,8,0.6205970644950867,0.8547896314236609,0.3,0.0,0.16666666666666666,0.952,0.3333333333333333,1
68,doc_068_chunk_002,0,0.635444164276123,1.0,0.5714285714285714,0.0,0.5,0.96,0.8571428571428571,1
104,doc_054_chunk_018,3,0.5959100723266602,0.7034757925335255,0.0,1.0,0.05555555555555555,0.772,0.21428571428571427,0
44,doc_058_chunk_023,3,0.6749144792556763,0.868734223445209,0.09090909090909091,1.0,0.043478260869565216,0.744,0.14285714285714285,0
42,doc_043_chunk_023,2,0.7627050876617432,0.739128494848546,0.0,1.0,0.043478260869565216,0.736,0.12,0
1,doc_054_chunk_020,23,0.1989162713289261,0.42582898924789464,0.0,0.0,0.05,0.838,0.0,0
46,doc_064_chunk_027,26,0.31661516427993774,0.19494542334977769,0.0,0.0,0.037037037037037035,1.0,0.0,0
30,doc_064_chunk_032,24,0.5864260196685791,0.26569798530624034,0.06666666666666667,0.0,0.03125,0.804,0.07142857142857142,0
87,doc_048_chunk_011,20,0.5043140649795532,0.18295557591639885,0.3333333333333333,1.0,0.09090909090909091,0.812,0.14285714285714285,0
88,doc_048_chunk_024,22,0.30062490701675415,0.4903784139130412,0.3333333333333333,1.0,0.041666666666666664,0.682,0.125,0
61,doc_068_chunk_001,0,0.7785200476646423,1.0,0.25,0.0,1.0,0.768,0.7272727272727273,1
89,doc_048_chunk_025,8,0.4020135998725891,0.7710920893746672,0.6,1.0,0.04,0.906,0.6666666666666666,1
44,doc_058_chunk_017,15,0.6592055559158325,0.7097493507956717,0.09090909090909091,1.0,0.058823529411764705,0.958,0.09523809523809523,0
28,doc_063_chunk_049,2,0.7278015613555908,0.7317964587816896,0.1111111111111111,0.0,0.02040816326530612,0.728,0.08181818181818182,0
26,doc_045_chunk_013,21,0.2762959599494934,0.19568437264908392,0.0,0.0,0.07692307692307693,0.644,0.03125,0
46,doc_048_chunk_013,29,0.45385807752609253,0.18668804082870327,0.23076923076923078,1.0,0.07692307692307693,0.928,0.3,0
80,doc_043_chunk_013,1,0.624496340751648,0.8178086294285846,0.0,0.0,0.07692307692307693,0.806,0.1,0
74,doc_047_chunk_030,6,0.43192005157470703,0.2804127684218514,0.16666666666666666,0.0,0.03333333333333333,0.6,0.0,0
49,doc_054_chunk_004,4,0.5879859924316406,0.8536378377024035,0.4,1.0,0.25,0.85,0.19047619047619047,0
84,doc_067_chunk_002,0,0.6007090210914612,1.0,0.0,0.0,0.5,0.982,0.75,1
71,doc_067_chunk_001,8,0.21458156406879425,0.3435908004494759,0.25,0.0,1.0,0.89,0.3333333333333333,1
96,doc_058_chunk_022,2,0.732321560382843,0.45232856954727707,0.0,1.0,0.045454545454545456,0.738,0.3333333333333333,1
62,doc_048_chunk_005,1,0.4774910807609558,0.2305253402796361,0.0,0.0,0.2,1.0,0.0,0
64,doc_054_chunk_013,5,0.4043545424938202,0.3867560314819533,0.09090909090909091,0.0,0.07692307692307693,1.0,0.0,0
63,doc_067_chunk_006,1,0.3250106871128082,0.5224084438667281,0.5,0.0,0.16666666666666666,0.164,0.375,1
63,doc_067_chunk_005,6,0.23484733700752258,0.3431119809125767,0.5,0.0,0.2,0.946,0.375,1
107,doc_048_chunk_020,0,0.6860940456390381,1.0,0.18181818181818182,1.0,0.05,0.896,0.9090909090909091,1
97,doc_064_chunk_023,26,0.43552422523498535,0.3396625304796456,0.125,0.0,0.043478260869565216,0.982,0.058823529411764705,0
71,doc_044_chunk_031,20,0.4379432201385498,0.250597670139639,0.0,0.0,0.03225806451612903,0.888,0.1111111111111111,0
66,doc_068_chunk_002,0,0.5623769760131836,1.0,0.0,0.0,0.5,0.96,0.5555555555555556,1
66,doc_064_chunk_027,8,0.37819939851760864,0.47877296342944053,0.0,0.0,0.037037037037037035,1.0,0.0,0
60,doc_067_chunk_001,5,0.1891554296016693,0.3431119809125767,0.5,0.0,1.0,0.89,0.375,1
37,doc_054_chunk_006,27,0.254269003868103,0.2261471911314093,0.0,0.0,0.16666666666666666,0.534,0.14285714285714285,0
3,doc_063_chunk_066,1,0.39471378922462463,0.8056601194536019,0.0,0.0,0.015151515151515152,0.834,0.03571428571428571,0
70,doc_048_chunk_002,1,0.5641351938247681,0.5344328605256251,0.1,0.0,0.5,0.63,0.3333333333333333,1
29,doc_064_chunk_033,29,0.3265349268913269,0.16247952865508403,0.09090909090909091,0.0,0.030303030303030304,1.0,0.2,0
21,doc_064_chunk_006,0,0.7902201414108276,1.0,0.0,0.0,0.16666666666666666,0.696,0.6363636363636364,1
7,doc_043_chunk_028,4,0.3966699540615082,0.7085830365567979,0.2,0.0,0.03571428571428571,0.894,0.05,0
36,doc_063_chunk_052,0,0.7570012807846069,1.0,0.0,0.0,0.019230769230769232,0.656,0.41304347826086957,1
32,doc_063_chunk_024,1,0.4982564449310303,0.6083706194812731,0.0,0.0,0.041666666666666664,0.742,0.14285714285714285,0
46,doc_048_chunk_002,1,0.7153323292732239,0.8638183173526895,0.23076923076923078,1.0,0.5,0.63,0.9,1
78,doc_052_chunk_015,1,0.5795245170593262,0.44216424109338054,0.0,0.0,0.06666666666666667,0.944,0.0,0
90,doc_048_chunk_002,0,0.6643289923667908,1.0,0.2,1.0,0.5,0.63,0.7777777777777778,1
82,doc_067_chunk_006,0,0.6347218155860901,1.0,0.0,0.0,0.16666666666666666,0.164,0.8,1
8,doc_066_chunk_023,0,0.7692526578903198,1.0,0.0,0.0,0.043478260869565216,1.0,0.5932203389830508,1
18,doc_064_chunk_022,2,0.6464276909828186,0.49009738028815697,0.0,0.0,0.045454545454545456,0.742,0.42857142857142855,1
15,doc_064_chunk_004,5,0.7309930920600891,0.4714962248101545,0.2222222222222222,0.0,0.25,1.0,0.35,1
88,doc_048_chunk_002,2,0.35445865988731384,0.7365767980890424,0.3333333333333333,1.0,0.5,0.63,0.75,1
74,doc_069_chunk_003,1,0.6039239168167114,0.37341159746632363,0.0,0.0,0.3333333333333333,0.656,0.4444444444444444,1
53,doc_044_chunk_024,29,0.5019036531448364,0.23347818634554193,0.0,0.0,0.041666666666666664,0.666,0.0,0
61,doc_053_chunk_002,29,0.3043367564678192,0.11960620776221387,0.0,0.0,0.5,0.474,0.0,0
105,doc_062_chunk_017,29,0.6050640940666199,0.7033316953316952,0.3,0.0,0.058823529411764705,1.0,0.3333333333333333,1
55,doc_062_chunk_010,7,0.7064996957778931,0.7580892619420957,0.6923076923076923,0.0,0.1,1.0,0.3235294117647059,1
26,doc_066_chunk_023,0,0.20920446515083313,1.0,0.0,0.0,0.043478260869565216,1.0,0.5,1
44,doc_054_chunk_029,16,0.6158884763717651,0.701384588118058,0.09090909090909091,1.0,0.034482758620689655,0.63,0.047619047619047616,0
4,doc_052_chunk_001,8,0.42308247089385986,0.3511000446610582,0.0,0.0,1.0,0.896,0.0,0
15,doc_063_chunk_042,2,0.4672499895095825,0.5739170974521111,0.0,0.0,0.023809523809523808,1.0,0.15,0
89,doc_048_chunk_026,7,0.33661603927612305,0.774918759369268,0.6,1.0,0.038461538461538464,0.76,0.6666666666666666,1
19,doc_066_chunk_014,1,0.6917765140533447,0.7148466080989768,0.0,0.0,0.07142857142857142,0.932,0.45454545454545453,1
36,doc_047_chunk_019,23,0.5227484703063965,0.3153381341590853,0.13333333333333333,0.0,0.05263157894736842,0.882,0.10869565217391304,0
99,doc_049_chunk_012,4,0.6394556760787964,0.3272963453478556,0.1,1.0,0.08333333333333333,0.976,0.3076923076923077,1
88,doc_048_chunk_001,6,0.3343904912471771,0.6599685000839322,0.3333333333333333,1.0,1.0,0.852,0.0,0
31,doc_063_chunk_029,3,0.6830675601959229,0.5263175596949712,0.0,0.0,0.034482758620689655,0.566,0.18181818181818182,0
11,doc_063_chunk_030,29,0.6689020991325378,0.5092455711120759,0.0,0.0,0.03333333333333333,1.0,0.07142857142857142,0
4,doc_030_chunk_001,0,0.7712303996086121,1.0,0.3333333333333333,1.0,1.0,0.04,0.5,1
20,doc_046_chunk_014,16,0.3723713159561157,0.4951858213051204,0.0,0.0,0.07142857142857142,0.872,0.14285714285714285,0
25,doc_062_chunk_036,18,0.45072871446609497,0.47006184797251327,0.16666666666666666,0.0,0.027777777777777776,0.776,0.038461538461538464,0
58,doc_062_chunk_010,5,0.8662850856781006,0.6758898836657061,0.5,0.0,0.1,1.0,0.38095238095238093,1
109,doc_055_chunk_011,10,0.6297597885131836,0.08462266512006912,0.0,0.0,0.09090909090909091,1.0,0.5714285714285714,1
20,doc_052_chunk_018,18,0.5063844323158264,0.47187563667863813,0.0,0.0,0.05555555555555555,1.0,0.14285714285714285,0
101,doc_048_chunk_012,6,0.6819031834602356,0.6865898569356723,0.14285714285714285,1.0,0.08333333333333333,0.9,0.8421052631578947,1
89,doc_048_chunk_002,0,0.640395998954773,1.0,0.6,1.0,0.5,0.63,0.6666666666666666,1
57,doc_062_chunk_017,10,0.6344751119613647,0.34333363567839925,0.21428571428571427,0.0,0.058823529411764705,1.0,0.36363636363636365,1
14,doc_064_chunk_024,17,0.6715498566627502,0.16733249086378782,0.0,0.0,0.041666666666666664,0.62,0.07042253521126761,0
103,doc_048_chunk_012,7,0.7123696804046631,0.726598054581922,0.4666666666666667,1.0,0.08333333333333333,0.9,0.7142857142857143,1
33,doc_064_chunk_014,1,0.764484703540802,0.9232781632853662,0.14285714285714285,0.0,0.07142857142857142,0.774,1.0,1
23,doc_066_chunk_006,0,0.38026952743530273,1.0,0.0,0.0,0.16666666666666666,0.948,0.8181818181818182,1
17,doc_064_chunk_033,1,0.5904720425605774,0.903522666954648,0.0,0.0,0.030303030303030304,1.0,0.9090909090909091,1
23,doc_066_chunk_017,26,0.5763218402862549,0.12188093494932373,0.0,0.0,0.058823529411764705,0.972,0.0,0
52,doc_062_chunk_005,9,0.7167099714279175,0.5862882128248905,0.3333333333333333,0.0,0.2,0.864,0.08,0
96,doc_057_chunk_004,8,0.5740844011306763,0.31032245497681155,0.0,1.0,0.25,0.704,0.3333333333333333,1
59,doc_062_chunk_025,19,0.6847454309463501,0.6758310502271255,0.45454545454545453,0.0,0.04,1.0,0.2222222222222222,0
15,doc_064_chunk_015,1,0.784938633441925,0.6525159280522638,0.2222222222222222,0.0,0.06666666666666667,0.916,0.55,1
104,doc_048_chunk_025,22,0.558124303817749,0.40870965355500344,0.14285714285714285,1.0,0.04,0.906,0.0,0
4,doc_048_chunk_023,18,0.4545319080352783,0.28744131020864255,0.0,0.0,0.043478260869565216,0.96,0.0,0
62,doc_051_chunk_008,25,0.5234652161598206,0.13610164354708945,0.0,0.0,0.125,0.98,0.0,0
93,doc_048_chunk_009,1,0.5620784759521484,0.5374623661571529,0.09090909090909091,1.0,0.1111111111111111,0.954,0.0,0
83,doc_067_chunk_005,7,0.35007244348526,0.4340333657572874,0.3,0.0,0.2,0.946,0.5,1
16,doc_064_chunk_033,4,0.5910412073135376,0.487471500372807,0.0,0.0,0.030303030303030304,1.0,0.08333333333333333,0
71,doc_048_chunk_002,10,0.5281415581703186,0.048352110825473325,0.08333333333333333,0.0,0.5,0.63,0.4444444444444444,1
34,doc_063_chunk_030,0,0.7527837157249451,1.0,0.0,0.0,0.03333333333333333,1.0,0.3333333333333333,1
71,doc_067_chunk_003,7,0.2155139148235321,0.35244167507387886,0.25,0.0,0.3333333333333333,0.964,0.3333333333333333,1
67,doc_068_chunk_002,0,0.635444164276123,1.0,0.5714285714285714,0.0,0.5,0.96,0.875,1
108,doc_063_chunk_003,3,0.5651082992553711,0.8096340976081856,0.0,0.0,0.3333333333333333,0.606,0.0,0
5,doc_016_chunk_001,2,0.7022932767868042,0.7901224313901523,0.0,1.0,1.0,0.04,0.3333333333333333,1
12,doc_066_chunk_036,27,0.12563900649547577,0.31536307578735556,0.0,0.0,0.027777777777777776,1.0,0.0,0
28,doc_061_chunk_002,8,0.3117438554763794,0.4088321897002942,0.1111111111111111,0.0,0.5,0.588,0.045454545454545456,0
35,doc_063_chunk_030,0,0.6081788539886475,1.0,0.0,0.0,0.03333333333333333,1.0,0.8333333333333334,1
5,doc_012_chunk_001,24,0.657203197479248,0.2667947168126704,0.0,1.0,1.0,0.044,0.16666666666666666,0
9,doc_066_chunk_023,3,0.29156285524368286,0.8756985245722853,0.0,0.0,0.043478260869565216,1.0,0.9285714285714286,1
81,doc_053_chunk_009,7,0.6015344262123108,0.32294730737993455,0.0,0.0,0.1111111111111111,0.746,0.3333333333333333,1
19,doc_064_chunk_006,0,0.7857980132102966,1.0,0.0,0.0,0.16666666666666666,0.696,0.45454545454545453,1
57,doc_064_chunk_030,3,0.5317860841751099,0.558697731580205,0.07142857142857142,0.0,0.03333333333333333,0.738,0.12121212121212122,0
68,doc_068_chunk_001,1,0.6991733312606812,0.8871329645012209,0.5714285714285714,0.0,1.0,0.768,0.0,0
104,doc_048_chunk_019,1,0.6540827751159668,0.8753866009425393,0.14285714285714285,1.0,0.05263157894736842,0.872,0.8571428571428571,1
105,doc_066_chunk_029,6,0.4229465126991272,0.8748666515104951,0.0,0.0,0.034482758620689655,1.0,0.2222222222222222,0
13,doc_061_chunk_034,8,0.5494071245193481,0.4999865640880842,0.0,0.0,0.029411764705882353,0.668,0.2222222222222222,0
27,doc_066_chunk_022,0,0.8000421524047852,1.0,0.0,0.0,0.045454545454545456,0.868,0.28205128205128205,0
18,doc_049_chunk_028,16,0.34839731454849243,0.14728160287736994,0.0,0.0,0.03571428571428571,0.924,0.14285714285714285,0
99,doc_048_chunk_012,5,0.6965696811676025,0.3161445132783669,0.2,1.0,0.08333333333333333,0.9,0.3076923076923077,1
101,doc_048_chunk_018,0,0.724547266960144,1.0,0.14285714285714285,1.0,0.05555555555555555,0.788,0.3684210526315789,1
72,doc_051_chunk_019,27,0.30216336250305176,0.3700552089846282,0.0,0.0,0.05263157894736842,0.892,0.09090909090909091,0
83,doc_068_chunk_001,0,0.5998632907867432,1.0,0.3,0.0,1.0,0.768,0.25,0
61,doc_048_chunk_004,6,0.5898770093917847,0.22761525624511497,0.0,0.0,0.25,0.516,0.09090909090909091,0
15,doc_063_chunk_020,8,0.5446300506591797,0.32366954541082055,0.0,0.0,0.05,1.0,0.2,0
83,doc_048_chunk_003,22,0.5732408761978149,0.30290851507535305,0.2,0.0,0.3333333333333333,0.962,0.0,0
94,doc_048_chunk_021,4,0.511134147644043,0.6062712205126508,0.2,1.0,0.047619047619047616,0.608,0.08333333333333333,0
3,doc_048_chunk_023,0,0.321865975856781,1.0,0.0,0.0,0.043478260869565216,0.96,0.03571428571428571,0
32,doc_063_chunk_025,3,0.6712701320648193,0.5910877593831119,0.0,0.0,0.04,0.728,0.14285714285714285,0
97,doc_048_chunk_009,1,0.8026448488235474,0.9558233835058817,0.125,1.0,0.1111111111111111,0.954,0.7647058823529411,1
83,doc_067_chunk_006,1,0.3872945308685303,0.6608416721224196,0.3,0.0,0.16666666666666666,0.164,0.75,1
20,doc_064_chunk_004,7,0.6326021552085876,0.6552101490166098,0.0,0.0,0.25,1.0,0.35714285714285715,1
105,doc_062_chunk_016,0,0.6368318796157837,1.0,0.3,0.0,0.0625,0.278,0.3333333333333333,1
91,doc_046_chunk_003,3,0.5226475596427917,0.5349852688686434,0.0,1.0,0.3333333333333333,1.0,0.45454545454545453,1
44,doc_048_chunk_018,25,0.695530354976654,0.6039396723204463,0.2727272727272727,1.0,0.05555555555555555,0.788,0.09523809523809523,0
84,doc_051_chunk_007,4,0.21692678332328796,0.3069693284187107,0.0,0.0,0.14285714285714285,0.766,0.0,0
60,doc_068_chunk_002,3,0.7008233666419983,0.3531293585225015,0.5,0.0,0.5,0.96,0.5,1
28,doc_063_chunk_048,10,0.7938598394393921,0.29662555717447675,0.1111111111111111,0.0,0.020833333333333332,1.0,0.8090909090909091,1
1,doc_021_chunk_001,1,0.629309892654419,0.9221144347829449,0.1111111111111111,1.0,1.0,0.052,0.42857142857142855,1
66,doc_057_chunk_007,29,0.3834671676158905,0.36793683345962114,0.0,0.0,0.14285714285714285,1.0,0.0,0
24,doc_061_chunk_023,0,0.7501561641693115,1.0,0.1,0.0,0.043478260869565216,1.0,0.8292682926829268,1
43,doc_052_chunk_021,9,0.6642415523529053,0.5061668874730194,0.0,1.0,0.047619047619047616,0.974,0.6363636363636364,1
99,doc_068_chunk_002,2,0.5222195386886597,0.3624051972671411,0.1,0.0,0.5,0.96,0.38461538461538464,1
18,doc_066_chunk_014,1,0.6814123392105103,0.8705996823029661,0.0,0.0,0.07142857142857142,0.932,0.42857142857142855,1
3,doc_049_chunk_001,7,0.40660011768341064,0.46780763108747303,0.0,0.0,1.0,0.718,0.0,0
85,doc_063_chunk_046,0,0.5818067789077759,1.0,0.0,0.0,0.021739130434782608,0.954,0.3,0
51,doc_062_chunk_002,24,0.7012355327606201,0.20709911419968666,0.25,0.0,0.5,1.0,0.3333333333333333,1
35,doc_055_chunk_006,28,0.3556314706802368,0.2007343873480652,0.0,0.0,0.16666666666666666,0.83,0.0,0
67,doc_051_chunk_031,27,0.5092717409133911,0.21178389004008086,0.0,0.0,0.03225806451612903,0.878,0.0,0
27,doc_066_chunk_023,1,0.6472265720367432,0.7057561591552405,0.0,0.0,0.043478260869565216,1.0,0.46153846153846156,1
66,doc_051_chunk_013,28,0.37384524941444397,0.36793683345962114,0.1111111111111111,0.0,0.07692307692307693,0.962,0.0,0
20,doc_063_chunk_063,19,0.5593531131744385,0.4681511030646396,0.0,0.0,0.015873015873015872,0.762,0.14285714285714285,0
10,doc_049_chunk_033,4,0.37362226843833923,0.7332883445662018,0.0,0.0,0.030303030303030304,0.934,0.0,0
8,doc_066_chunk_022,1,0.747198224067688,0.7895121971985855,0.0,0.0,0.045454545454545456,0.868,0.5423728813559322,1
1,doc_059_chunk_008,2,0.04989955574274063,0.9086833411986784,0.0,0.0,0.125,0.958,0.14285714285714285,0
50,doc_062_chunk_012,2,0.7573120594024658,0.7620756990571864,0.3076923076923077,0.0,0.08333333333333333,0.584,0.40425531914893614,1
46,doc_049_chunk_015,6,0.47702211141586304,0.26531514696899716,0.15384615384615385,1.0,0.06666666666666667,0.962,0.1,0
4,doc_046_chunk_008,23,0.435421347618103,0.2687723472972887,0.0,0.0,0.125,0.574,0.0,0
86,doc_046_chunk_015,3,0.3801197409629822,0.4110923691933366,0.0,1.0,0.06666666666666667,0.82,0.3333333333333333,1
84,doc_058_chunk_028,15,0.40762555599212646,0.18453617249211907,0.0,0.0,0.03571428571428571,1.0,0.0,0
4,doc_049_chunk_002,3,0.5569448471069336,0.46871123850548285,0.0,0.0,0.5,0.91,0.0,0
71,doc_068_chunk_002,1,0.7527652978897095,0.7599718255479364,0.25,0.0,0.5,0.96,0.4444444444444444,1
91,doc_047_chunk_015,5,0.6204348802566528,0.48982459784451515,0.0,1.0,0.06666666666666667,0.916,0.2727272727272727,0
53,doc_062_chunk_003,16,0.7319445610046387,0.2584286454088948,0.36363636363636365,0.0,0.3333333333333333,1.0,0.125,0
78,doc_054_chunk_039,21,0.38752293586730957,0.14399462473151972,0.0,0.0,0.02564102564102564,1.0,0.0,0
97,doc_064_chunk_003,17,0.5461288094520569,0.3777159423770399,0.125,0.0,0.3333333333333333,0.84,0.0,0
29,doc_063_chunk_052,0,0.7560638189315796,1.0,0.09090909090909091,0.0,0.019230769230769232,0.656,1.0,1
97,doc_050_chunk_014,6,0.5517807006835938,0.5441821320169693,0.0,1.0,0.07142857142857142,0.916,0.0,0
25,doc_061_chunk_023,10,0.7420268654823303,0.5494024054170805,0.0,0.0,0.043478260869565216,1.0,0.8461538461538461,1
89,doc_048_chunk_001,3,0.5764030814170837,0.8959941472445765,0.6,1.0,1.0,0.852,0.6666666666666666,1
91,doc_048_chunk_002,0,0.614494800567627,1.0,0.16666666666666666,1.0,0.5,0.63,0.9090909090909091,1
50,doc_062_chunk_011,0,0.7688094973564148,1.0,0.3076923076923077,0.0,0.09090909090909091,0.726,0.2127659574468085,0
90,doc_049_chunk_002,1,0.6100959777832031,0.6479918195080795,0.0,1.0,0.5,0.91,0.3333333333333333,1
87,doc_049_chunk_005,3,0.4604001045227051,0.41502055703182394,0.0,1.0,0.2,1.0,0.42857142857142855,1
31,doc_064_chunk_033,2,0.4747084975242615,0.533255166077721,0.07142857142857142,0.0,0.030303030303030304,1.0,0.36363636363636365,1
23,doc_066_chunk_015,3,0.708413302898407,0.3342904414717492,0.0,0.0,0.06666666666666667,0.946,0.45454545454545453,1
67,doc_069_chunk_003,4,0.6652737855911255,0.5511952226164847,0.5714285714285714,0.0,0.3333333333333333,0.656,0.125,0
91,doc_048_chunk_009,28,0.6995182037353516,0.3018983989509349,0.16666666666666666,1.0,0.1111111111111111,0.954,0.18181818181818182,0
108,doc_048_chunk_010,1,0.4511309266090393,0.9482314148965038,0.0,0.0,0.1,0.846,0.1111111111111111,0
13,doc_061_chunk_021,5,0.46903353929519653,0.5566062494561825,0.0,0.0,0.047619047619047616,0.832,0.4444444444444444,1
16,doc_064_chunk_031,7,0.7848057746887207,0.42762462217123837,0.0,0.0,0.03225806451612903,0.97,0.16666666666666666,0
82,doc_067_chunk_005,2,0.5424758195877075,0.1981244542621932,0.0,0.0,0.2,0.946,0.4,1
24,doc_063_chunk_064,18,0.48539215326309204,0.20982722364938697,0.0,0.0,0.015625,0.706,0.04878048780487805,0
91,doc_052_chunk_003,9,0.6762989163398743,0.42315376719091047,0.0,1.0,0.3333333333333333,1.0,0.45454545454545453,1
81,doc_058_chunk_001,27,0.46176281571388245,0.2527333295186157,0.125,0.0,1.0,0.82,0.2222222222222222,0
74,doc_049_chunk_024,9,0.520210862159729,0.25081964140196256,0.0,0.0,0.041666666666666664,0.85,0.0,0
80,doc_066_chunk_004,8,0.3609357476234436,0.4259006482951581,0.0,0.0,0.25,0.58,0.2,0
58,doc_062_chunk_001,3,0.7114058136940002,0.689686103021242,0.5,0.0,1.0,0.256,0.07142857142857142,0
98,doc_048_chunk_024,15,0.5510368347167969,0.20925140149576885,0.14285714285714285,1.0,0.041666666666666664,0.682,0.2,0
5,doc_007_chunk_001,22,0.5276906490325928,0.2667947168126704,0.0,1.0,1.0,0.038,0.16666666666666666,0
81,doc_058_chunk_022,0,0.8093727827072144,1.0,0.125,0.0,0.045454545454545456,0.738,0.7777777777777778,1
69,doc_068_chunk_002,0,0.7400103807449341,1.0,0.2727272727272727,0.0,0.5,0.96,0.6666666666666666,1
81,doc_051_chunk_021,2,0.6149511337280273,0.4140303677437455,0.125,0.0,0.047619047619047616,0.784,0.3333333333333333,1
42,doc_051_chunk_005,17,0.4223172664642334,0.46462606614648916,0.0,1.0,0.2,0.956,0.04,0
58,doc_062_chunk_011,1,0.7327320575714111,0.7056913943524823,0.5,0.0,0.09090909090909091,0.726,0.3333333333333333,1
46,doc_048_chunk_004,4,0.4253343939781189,0.27618007302027225,0.23076923076923078,1.0,0.25,0.516,0.2,0
49,doc_054_chunk_037,10,0.7037915587425232,0.49509893590977144,0.4,1.0,0.02702702702702703,0.904,0.9047619047619048,1
21,doc_063_chunk_028,4,0.7024401426315308,0.2709397586930311,0.0,0.0,0.03571428571428571,1.0,0.2727272727272727,0
102,doc_048_chunk_012,0,0.5775258541107178,1.0,0.14285714285714285,1.0,0.08333333333333333,0.9,0.75,1
63,doc_048_chunk_010,7,0.4183639883995056,0.3402636318497003,0.0,1.0,0.1,0.846,0.375,1
32,doc_064_chunk_014,0,0.792689859867096,1.0,0.0,0.0,0.07142857142857142,0.774,0.16666666666666666,0
13,doc_061_chunk_017,1,0.6396281719207764,0.6572126921872296,0.0,0.0,0.058823529411764705,1.0,0.7777777777777778,1
90,doc_048_chunk_012,5,0.5393950343132019,0.26438763768235435,0.2,1.0,0.08333333333333333,0.9,0.3333333333333333,1
41,doc_042_chunk_001,0,0.7711830735206604,1.0,0.16666666666666666,1.0,1.0,0.642,0.5,1
60,doc_067_chunk_003,4,0.18187189102172852,0.3519505211797057,0.5,0.0,0.3333333333333333,0.964,0.375,1
21,doc_064_chunk_009,2,0.7016907930374146,0.5996290761393661,0.0,0.0,0.1111111111111111,0.736,0.18181818181818182,0
23,doc_048_chunk_010,9,0.28661197423934937,0.22846025430795033,0.0,0.0,0.1,0.846,0.09090909090909091,0
65,doc_048_chunk_005,1,0.4862050414085388,0.30573962245298875,0.0,0.0,0.2,1.0,0.09090909090909091,0
